Class;WMC;DIT;CBO;LOC;CIC;CCC;Bug
BinaryRC4EncryptionVerifier;9.0;2.0;12.0;59;1;0;1
EmfSelectObject;5.0;2.0;7.0;141;0;0;3
TestPackagingURIHelper;6.0;1.0;7.0;141;0;0;3
XWPFAbstractFootnoteEndnote;60.0;1.0;22.0;141;0;0;2
TestHSSFDataFormat;8.0;2.0;17.0;141;0;0;2
TestWeekNumFunctionsFromSpreadsheet2013;1.0;2.0;2.0;141;0;0;3
AllOpenXML4JTests;0.0;1.0;9.0;141;0;0;3
DrawConnectorShape;1.0;3.0;3.0;5;0;0;0
WmfInvertRegion;5.0;1.0;6.0;141;0;0;3
FormulaCellCache;8.0;1.0;5.0;40;0;0;0
DeferredGeneration;6.0;1.0;9.0;141;0;0;3
VerticalRelativeElement;0.0;0;2.0;141;0;0;3
XDDFBulletStyle;0;0;0;141;0;0;3
Nullable;5.0;1.0;0.0;141;0;0;3
PropertyIDMap;21.0;1.0;14.0;439;1;1;2
XSLFSlideMaster;22.0;3.0;24.0;141;0;0;2
ThemesTable;25.0;2.0;17.0;141;0;0;2
StandardRecord;5.0;3.0;204.0;54;1;0;2
BaseTestXSheet;1.0;2.0;4.0;141;0;0;3
CellValueRecordInterface;0;0;0;31;1;0;1
XDDFColorSchemeBased;6.0;2.0;4.0;141;0;0;3
SimpleDocumentWithHeader;1.0;1.0;5.0;141;0;0;3
TestMissingArgEval;3.0;1.0;9.0;141;0;0;3
TestXWPFDecorators;6.0;1.0;7.0;141;0;0;3
POIFSViewEngine;9.0;1.0;3.0;92;0;1;1
OldFfn;19.0;1.0;8.0;141;0;0;3
ZipInputStreamZipEntrySource;11.0;1.0;4.0;141;0;0;3
AgileEncryptionInfoBuilder;14.0;1.0;15.0;141;0;0;2
TestDocument;7.0;1.0;8.0;141;0;0;3
XSSFCellStyle;177.0;1.0;43.0;141;0;0;2
TestSlideAndNotesAtomListing;2.0;2.0;4.0;141;0;0;3
PaintStyle;0;0;0;138;0;0;3
EscherColorRef;34.0;1.0;7.0;260;0;1;1
HPSFPropertiesOnlyDocument;5.0;2.0;10.0;49;1;1;2
MyFunc2;3.0;1.0;7.0;141;0;0;3
HSLFShape;112.0;1.0;86.0;141;0;0;2
EFBiffViewer;5.0;1.0;6.0;43;0;1;1
SimpleAsciiOutputStream;6.0;2.0;1.0;141;0;0;3
RowRecord;46.0;4.0;21.0;362;1;1;2
TwoDEval;0;0;0;45;1;0;1
TestWriteAccessRecord;2.0;1.0;6.0;141;0;0;3
ReadingOrder;3.0;0;4.0;27;0;0;0
CryptoAPIEncryptor;13.0;2.0;23.0;167;1;1;2
FunctionDataCollector;11.0;1.0;3.0;141;0;0;3
POIFSLister;14.0;1.0;6.0;72;0;0;0
ColumnVector;5.0;1.0;4.0;25;0;0;0
TestSharedStringsTable;7.0;1.0;10.0;141;0;0;3
ScalarConstantPtg;2.0;2.0;7.0;11;1;0;1
TestLongField;11.0;1.0;3.0;141;0;0;3
Section;26.0;2.0;20.0;860;0;1;2
QuickButCruddyTextExtractor;20.0;1.0;12.0;141;0;0;3
WmfSetMapperFlags;5.0;1.0;8.0;141;0;0;3
HwmfPolyfillMode;4.0;0;3.0;141;0;0;3
FactDouble;7.0;2.0;10.0;52;1;1;2
ChartEndBlockRecord;12.0;4.0;7.0;73;1;1;2
PackageRelationshipCollection;44.0;1.0;43.0;141;0;0;2
CoreProperties;33.0;1.0;12.0;141;0;0;1
HwmfTernaryRasterOp;14.0;0;11.0;141;0;0;3
ForkedEvaluationCell;30.0;1.0;14.0;142;1;0;1
Hyperlinks;8.0;1.0;8.0;141;0;0;3
EmfPlusDrawPath;9.0;1.0;10.0;141;0;0;3
TempFileCreationStrategy;0;0;0;65;1;0;1
BaseTestPicture;14.0;1.0;15.0;141;0;0;2
XDDFDataSource;0;0;0;141;0;0;3
FormulaType;4.0;0;28.0;58;0;0;2
TestSXSSFSheetAutoSizeColumn;25.0;1.0;10.0;141;0;0;1
SheetHandler;8.0;2.0;4.0;141;0;0;3
EmfPlusSetInterpolationMode;0.0;2.0;2.0;141;0;0;3
QCPLCBit;15.0;2.0;9.0;141;0;0;3
POIXMLTextExtractor;13.0;2.0;24.0;141;0;0;2
HwmfHeaderMetaType;0.0;0;1.0;141;0;0;3
TestDocumentEncryption;7.0;1.0;22.0;141;0;0;2
SingleCellValueArray;2.0;2.0;3.0;10;0;0;0
StreamingSheetWriter;8.0;2.0;4.0;141;0;0;3
XSLFColor;77.0;1.0;21.0;141;0;0;2
Fields;0;0;0;141;0;0;3
PICFAbstractType;60.0;1.0;5.0;141;0;0;2
TestTypes;3.0;1.0;3.0;141;0;0;3
StreamIDRecord;8.0;4.0;6.0;38;1;1;2
NotImplementedFunction;4.0;1.0;4.0;22;1;0;1
XDDFConnectionSite;2.0;1.0;1.0;141;0;0;3
AllPOIFSFileSystemTests;0.0;1.0;13.0;141;0;0;3
HSSFCell;189.0;2.0;160.0;1077;1;1;2
ExcelAntEvaluateCell;18.0;1.0;3.0;141;0;0;3
Columns;3.0;2.0;8.0;18;1;0;1
HSSFHtmlHelper;4.0;1.0;10.0;141;0;0;3
TestWorkdayCalculator;17.0;1.0;3.0;141;0;0;3
IBodyElement;0;0;0;141;0;0;3
PathInfo;5.0;0;1.0;141;0;0;3
HwmfEscape;8.0;1.0;12.0;141;0;0;3
EmfSelectClipPath;6.0;1.0;10.0;141;0;0;3
XSSFCellFill;23.0;1.0;8.0;141;0;0;1
EmfSetExcludeClipRect;3.0;2.0;5.0;141;0;0;3
EscherArrayProperty;40.0;3.0;17.0;221;1;1;2
XlinkAttribute;4.0;2.0;1.0;22;0;0;0
WorkbookFormatter;13.0;1.0;14.0;141;0;0;3
HwmfDrawProperties;79.0;1.0;71.0;141;0;0;2
FSPA;3.0;2.0;3.0;141;0;0;3
HwmfHatchStyle;4.0;0;5.0;141;0;0;3
EscherBSERecord;46.0;2.0;27.0;336;1;1;2
GUID;1.0;1.0;3.0;13;0;0;0
PackagePropertiesMarshaller;26.0;1.0;7.0;141;0;0;1
BaseXLSIteratingTest;6.0;1.0;9.0;141;0;0;3
XDDFLineJoinRoundProperties;3.0;1.0;2.0;141;0;0;3
EmfSetWorldTransform;6.0;1.0;8.0;141;0;0;3
EmfSetBkMode;3.0;2.0;6.0;141;0;0;3
TestFixedSizedProperties;13.0;1.0;15.0;141;0;0;2
StdfPost2000;11.0;2.0;2.0;141;0;0;3
BoundSheetRecord;24.0;4.0;24.0;171;1;1;2
PlaceableShape;0;0;0;62;1;0;1
XOREncryptionHeader;4.0;2.0;5.0;14;1;0;1
HSSFChart;129.0;1.0;53.0;1153;1;1;2
RelQuadBezTo;20.0;1.0;5.0;141;0;0;3
WrapFlagsTextProp;3.0;3.0;2.0;141;0;0;3
EmfExtCreatePen;10.0;3.0;15.0;141;0;0;2
PrintGridlinesRecord;13.0;4.0;10.0;65;1;1;2
TestConstantValueParser;8.0;1.0;9.0;141;0;0;3
BaseTestBorderStyle;4.0;1.0;9.0;141;0;0;3
TestHSSFPalette;12.0;1.0;15.0;141;0;0;2
TestPAPBinTable;3.0;1.0;10.0;141;0;0;3
TextPieceTable;65.0;1.0;30.0;141;0;0;2
TestTwoOperandNumericFunctionsFromSpreadsheet;1.0;2.0;1.0;141;0;0;3
TestSumif;7.0;1.0;11.0;141;0;0;3
TestFontTable;3.0;1.0;6.0;141;0;0;3
TestUnicodeWorkbook;1.0;1.0;9.0;141;0;0;3
TestFuncPtg;2.0;1.0;4.0;141;0;0;3
PackageRelationship;27.0;1.0;61.0;141;0;0;2
AreaErrPtg;8.0;3.0;11.0;43;1;1;2
AllHSSFUtilTests;0.0;1.0;5.0;141;0;0;3
LocalProperty;3.0;2.0;1.0;141;0;0;3
TestVlookup;6.0;1.0;10.0;141;0;0;3
BoolEval;9.0;1.0;51.0;34;1;1;2
XSSFDataValidation;36.0;1.0;12.0;141;0;0;1
TestXSSFChart;3.0;1.0;9.0;141;0;0;3
NameIdChunks;34.0;1.0;15.0;141;0;0;2
ImageHeaderPICT;8.0;1.0;4.0;67;0;0;0
EmfComment;8.0;1.0;17.0;141;0;0;2
SlideShow;0;0;0;117;0;0;3
TestHPSFBugs;4.0;1.0;16.0;141;0;0;2
XDDFPresetLineDash;8.0;1.0;2.0;141;0;0;3
TestFile;1.0;2.0;1.0;141;0;0;3
XDGFFileHandler;3.0;2.0;7.0;141;0;0;3
AgileEncryptor;19.0;2.0;20.0;141;0;0;2
XSSFMemoryLeakTests;7.0;1.0;11.0;141;0;0;3
EmfEof;6.0;1.0;7.0;141;0;0;3
BackgroundDelegate;44.0;1.0;3.0;141;0;0;1
LineFormatRecord;26.0;4.0;10.0;246;1;1;2
XSLFComments;5.0;2.0;6.0;141;0;0;3
GenericRecordUtil;18.0;1.0;440.0;141;0;1;2
TestPaneRecord;2.0;1.0;5.0;141;0;0;3
TestMostRecentRecords;4.0;1.0;6.0;141;0;0;3
TestRomanFunctionsFromSpreadsheet;1.0;2.0;2.0;141;0;0;3
DIB;10.0;3.0;7.0;141;0;0;3
EmfPlusLineStyle;4.0;0;1.0;141;0;0;3
TestReWriteSanity;8.0;1.0;9.0;141;0;0;3
IPMT;2.0;2.0;8.0;19;1;1;2
PlexOfField;6.0;1.0;9.0;141;0;0;3
WorkbookEvaluatorTestHelper;2.0;1.0;7.0;141;0;0;3
CurrentUserAtom;24.0;1.0;16.0;141;0;0;2
CommandParseException;1.0;3.0;2.0;5;0;0;0
StyleRecord;26.0;4.0;15.0;153;1;1;2
FileBackedDataSource;25.0;2.0;9.0;138;1;1;2
PointerV5;17.0;2.0;3.0;141;0;0;3
ListEntry;1.0;3.0;5.0;141;0;0;3
PointerV6;11.0;2.0;4.0;141;0;0;3
TestNetworkdaysFunction;8.0;1.0;8.0;141;0;0;3
StaticFontMetrics;14.0;1.0;4.0;101;0;1;1
TimeStampService;0;0;0;141;0;0;3
StringCodepointsIterator;4.0;1.0;1.0;20;0;0;0
CommentsTable;31.0;2.0;18.0;141;0;0;2
TestXSSFChartSheet;3.0;1.0;8.0;141;0;0;3
EmfPlusFont;7.0;1.0;17.0;141;0;0;2
TestStyleSheet;4.0;1.0;5.0;141;0;0;3
HierarchyPrinter;8.0;1.0;6.0;141;0;0;3
ExOleObjAtom;20.0;3.0;15.0;141;0;0;2
XWPFFieldRun;4.0;2.0;4.0;141;0;0;3
XWPFTableCell;85.0;1.0;24.0;141;0;0;2
LocaleID;11.0;0;3.0;532;0;1;1
EmfSetIcmMode;4.0;1.0;6.0;141;0;0;3
NumericEvalEx;1.0;3.0;1.0;141;0;0;3
Property;3.0;1.0;3.0;425;1;1;2
TextDirection;0.0;0;8.0;30;0;0;0
CellFormatType;15.0;0;12.0;94;1;0;1
ISDTContent;0;0;0;141;0;0;3
TestSound;5.0;1.0;8.0;141;0;0;3
TestCellReference;14.0;1.0;5.0;141;0;0;3
AligningCells;5.0;1.0;11.0;141;0;0;3
TestSlideMaster;23.0;1.0;20.0;141;0;0;2
FunctionDataBuilder;10.0;1.0;3.0;58;0;0;0
TextCharsAtom;9.0;3.0;17.0;141;0;0;2
SSSlideInfoAtom;21.0;3.0;8.0;141;0;0;1
IterationRecord;12.0;4.0;11.0;69;1;1;2
Navigator;0;0;0;141;0;0;3
Formula;0;0;0;12;1;1;2
TestXSSFOddFooter;3.0;1.0;3.0;141;0;0;3
NullFileHandler;3.0;1.0;3.0;141;0;0;3
XSSFPasswordHelper;10.0;1.0;5.0;141;0;0;3
HemfPlusHeader;11.0;1.0;10.0;141;0;0;3
ArgumentsEvaluator;13.0;1.0;9.0;81;0;1;1
Function1Arg;0;0;0;11;1;0;1
MergedCellListener;4.0;1.0;4.0;141;0;0;3
TestMessageSubmissionChunkY2KRead;4.0;1.0;4.0;141;0;0;3
TestHSSFFormulaEvaluator;9.0;2.0;23.0;141;0;0;2
DataFormatRecord;20.0;4.0;10.0;138;1;1;2
POIFSReaderListener;0;0;0;16;0;0;0
TestXSSFRichTextString;26.0;1.0;13.0;141;0;0;1
SectionProperties;16.0;2.0;8.0;141;0;0;3
XDDFErrorBars;52.0;1.0;14.0;141;0;0;2
TestFind;3.0;1.0;11.0;141;0;0;3
TestErrPtg;1.0;2.0;6.0;141;0;0;3
FileHandlerFactory;3.0;1.0;14.0;141;0;0;3
XSSFConditionalFormattingThreshold;12.0;1.0;5.0;141;0;0;3
EmfPlusUnitType;4.0;0;4.0;141;0;0;3
OpcZipArchiveOutputStream;10.0;1.0;2.0;141;0;0;3
TestFinanceLib;5.0;2.0;3.0;141;0;0;3
TableSprmUncompressor;34.0;2.0;15.0;141;0;0;2
Biff8EncryptionKey;3.0;1.0;18.0;27;0;1;2
TestXSSFExternalFunctions;1.0;2.0;2.0;141;0;0;3
PlaceholderSize;0.0;0;4.0;3;0;0;0
ConsumerFactory;10.0;1.0;9.0;38;0;1;1
TestProduct;5.0;1.0;7.0;141;0;0;3
TestXWPFHeadings;1.0;1.0;5.0;141;0;0;3
TestSeriesRecord;2.0;1.0;5.0;141;0;0;3
EmfPlusSolidColor;0;0;0;141;0;0;3
WmfSetPolyfillMode;6.0;1.0;10.0;141;0;0;3
TestTextHeaderAtom;3.0;1.0;3.0;141;0;0;3
DefaultUDFFinder;4.0;1.0;10.0;24;1;0;1
MultiOperandNumericFunction;37.0;1.0;31.0;227;1;1;2
TestXDDFTextRun;5.0;1.0;21.0;141;0;0;2
TableCell;0;0;0;80;0;0;0
EMFHandler;13.0;2.0;12.0;141;0;0;3
HSLFSlideShowFactory;2.0;2.0;4.0;141;0;0;3
LeftRight;5.0;2.0;7.0;31;0;0;0
EvalCountListener;3.0;2.0;4.0;141;0;0;3
HemfDrawProperties;29.0;2.0;36.0;141;0;0;2
Countif;31.0;2.0;24.0;506;1;1;2
EmfPlusDashedLineCapType;4.0;0;1.0;141;0;0;3
ZipArchiveThresholdInputStream;19.0;3.0;7.0;141;0;0;3
FillPartDelegate;40.0;1.0;2.0;141;0;0;1
EOFRecord;9.0;4.0;25.0;46;1;0;2
xssfDataType;0.0;0;1.0;141;0;0;3
XDDFPie3DChartData;8.0;2.0;6.0;141;0;0;3
XDDFStretchInfoProperties;7.0;1.0;2.0;141;0;0;3
Entry;1.0;1.0;2.0;62;1;1;2
CellStyleDetails;11.0;1.0;17.0;141;0;0;2
EmfPlusGraphicsVersion;5.0;1.0;18.0;141;0;0;2
TestXSSFValueAxis;1.0;1.0;11.0;141;0;0;3
Product;2.0;3.0;5.0;9;0;0;0
ExHyperlink;24.0;3.0;12.0;141;0;0;1
ParagraphSprmCompressor;67.0;1.0;12.0;141;0;0;2
PAPBinTable;43.0;1.0;27.0;141;0;0;2
TestQuillContents;9.0;1.0;13.0;141;0;0;3
TwoArg;2.0;2.0;5.0;18;1;0;1
CellRecord;12.0;4.0;31.0;94;1;1;2
CHPAbstractType;343.0;1.0;12.0;141;0;0;2
CommonObjectDataSubRecord;32.0;2.0;27.0;367;1;1;2
LSTF;2.0;2.0;2.0;141;0;0;3
ShapeDelegate;54.0;1.0;4.0;141;0;0;2
XSSFRelation;3.0;2.0;50.0;141;0;0;2
ExternalNameRecord;33.0;4.0;15.0;199;1;1;2
PartMarshaller;0;0;0;141;0;0;3
TestContentType;21.0;1.0;12.0;141;0;0;1
TestWorkbookEvaluator;41.0;1.0;32.0;141;0;0;2
XSLFTableStyle;18.0;1.0;4.0;141;0;0;3
XSSFRowColShifter;36.0;1.0;25.0;141;0;0;2
EmfScaleViewportExtEx;3.0;2.0;5.0;141;0;0;3
FloatPropertyValue;4.0;2.0;6.0;141;0;0;3
Insets2D;7.0;1.0;13.0;109;1;0;1
ExcelExtractor;0;0;0;40;1;1;2
XMLSlideShow;74.0;3.0;105.0;141;0;0;2
TestSXSSFWorkbook;36.0;3.0;27.0;141;0;0;2
QuickTest;5.0;1.0;6.0;141;0;0;3
RawDataUtil;5.0;1.0;29.0;141;0;0;2
AllPOIFSCryptoTests;0.0;1.0;4.0;141;0;0;3
Deleted3DPxg;14.0;3.0;8.0;63;1;1;2
TestMissingWorkbook;9.0;1.0;9.0;141;0;0;3
AnalysisToolPak;17.0;1.0;33.0;209;1;1;2
Notes;10.0;5.0;12.0;6;0;0;0
Mode;1.0;0;3.0;17;1;1;2
WmfArc;16.0;1.0;16.0;141;0;0;2
BiffRecordListener;6.0;1.0;3.0;42;1;0;1
BinarySearchIndexes;7.0;1.0;1.0;35;0;0;0
MergedCellsTable;20.0;3.0;10.0;89;1;1;2
Document;0;0;0;141;1;1;2
HemfEmbeddedIterator;51.0;1.0;24.0;141;0;0;2
TabStopType;7.0;0;9.0;25;0;0;0
DrawPaint;108.0;1.0;47.0;616;1;1;2
TestEscherProperty;1.0;1.0;4.0;141;0;0;3
TestIOUtils;40.0;1.0;5.0;141;0;0;1
TestBoolErrRecord;2.0;1.0;6.0;141;0;0;3
HSSFRow;90.0;1.0;135.0;669;1;1;2
XDGFFactory;6.0;2.0;8.0;141;0;0;3
ExcelAntSetFormulaCell;4.0;2.0;3.0;141;0;0;3
WmfCreatePatternBrush;6.0;1.0;9.0;141;0;0;3
SheetRefLoader;13.0;2.0;11.0;141;0;0;3
HeadersFootersDemo;2.0;1.0;2.0;141;0;0;3
BaseTestUDFFinder;2.0;1.0;6.0;141;0;0;3
TestXSSFCellFill;6.0;1.0;11.0;141;0;0;3
BaseTestSlideShow;14.0;1.0;20.0;141;0;0;2
FLDAbstractType;29.0;1.0;4.0;141;0;0;1
Var1or2ArgFunction;3.0;1.0;12.0;17;1;0;1
XWPFParagraphDecorator;4.0;1.0;2.0;141;0;0;3
FileInformationBlock;161.0;1.0;43.0;141;0;0;2
TestWordToHtmlConverter;24.0;1.0;9.0;141;0;0;1
LbsDropData;13.0;1.0;9.0;116;0;0;3
XOREncryptor;9.0;2.0;8.0;122;1;1;2
InvalidOperationException;2.0;5.0;16.0;141;0;0;2
BigExample;7.0;1.0;11.0;141;0;0;3
EscherBitmapBlip;12.0;3.0;10.0;92;1;1;2
RevokedCertificateSecurityException;0.0;6.0;1.0;141;0;0;3
XSSFHeaderFooter;16.0;1.0;11.0;141;0;0;3
OldFormulaRecord;16.0;2.0;9.0;99;1;1;2
DirectoryNode;40.0;2.0;133.0;439;1;0;2
TestCellFormat;44.0;1.0;10.0;141;0;0;1
XDDFLegendEntry;23.0;1.0;5.0;141;0;0;1
TestNumberComparer;10.0;1.0;7.0;141;0;0;3
EmfExtTextOutOptions;1.0;2.0;4.0;141;0;0;3
TAPAbstractType;229.0;1.0;11.0;141;0;0;2
Paragraph;0;0;0;101;1;1;2
IllegalVariantTypeException;2.0;5.0;3.0;32;0;1;1
TestColumnInfoRecord;3.0;1.0;6.0;141;0;0;3
ContinuableRecordOutput;42.0;1.0;17.0;234;1;1;2
TestXSSFSheetUpdateArrayFormulas;6.0;2.0;8.0;141;0;0;3
ZipPackage;41.0;2.0;37.0;141;0;0;2
FormulaError;16.0;0;43.0;145;0;1;2
ObjectLinkRecord;16.0;4.0;7.0;123;1;1;2
TestDrawPictureShape;9.0;1.0;11.0;141;0;0;3
TestFileSystemBugs;16.0;1.0;8.0;141;0;0;3
SeriesRecord;22.0;4.0;10.0;209;1;1;2
Step2;4.0;1.0;10.0;141;0;0;3
Step1;8.0;1.0;8.0;141;0;0;3
HMEFDumper;20.0;1.0;11.0;141;0;0;3
MatcherBase;5.0;1.0;6.0;20;1;0;1
TestDocumentOutputStream;7.0;1.0;9.0;141;0;0;3
XSSFSimpleShape;157.0;2.0;37.0;141;0;0;2
SharedFeature;0;0;0;9;1;0;1
TestBiffDrawingToXml;2.0;2.0;6.0;141;0;0;3
ValueOperatorPtg;6.0;3.0;20.0;28;1;0;2
FFDataBaseAbstractType;41.0;1.0;4.0;141;0;0;1
XWPFStyles;41.0;2.0;11.0;141;0;0;1
AdjustValue;2.0;2.0;4.0;11;1;0;1
IntersectionPtg;8.0;3.0;8.0;33;1;0;1
SLWTListing;12.0;1.0;8.0;141;0;0;3
TestBasics;10.0;1.0;8.0;141;0;0;3
TestExVideoContainer;3.0;1.0;6.0;141;0;0;3
XSLFFontFacet;8.0;1.0;15.0;141;0;0;2
SheetIterator;4.0;1.0;2.0;27;0;0;0
ShapeVisitor;5.0;1.0;5.0;141;0;0;3
DxLayout;0.0;1.0;1.0;141;0;0;3
MissingRecordAwareHSSFListener;28.0;1.0;17.0;157;1;1;2
XWPFFootnote;8.0;2.0;9.0;141;0;0;3
XSLFTableRow;16.0;1.0;11.0;141;0;0;3
XDDFSurfaceChartData;16.0;2.0;9.0;141;0;0;3
TestIndirect;12.0;1.0;17.0;141;0;0;2
CollaboratingWorkbooksEnvironment;32.0;1.0;10.0;157;0;1;1
POILogFactory;7.0;1.0;238.0;89;0;1;2
TblPtg;8.0;3.0;6.0;57;1;1;2
TestExternalFunctionFormulas;4.0;1.0;14.0;141;0;0;3
XSSFBCellRange;2.0;1.0;6.0;141;0;0;3
TempFileRecordingSheetDataWriterWithDecorator;1.0;3.0;3.0;141;0;0;3
EmfSetRop2;3.0;2.0;6.0;141;0;0;3
BiffExtractor;6.0;2.0;5.0;30;0;0;0
DataValidation;0;0;0;112;1;0;1
GridsetRecord;13.0;4.0;10.0;70;1;1;2
PatternFormatting;15.0;1.0;12.0;53;1;1;2
OldSectionTable;4.0;2.0;11.0;141;0;0;3
Paragraph;87.0;2.0;55.0;101;1;1;2
TextAlign;0.0;0;3.0;41;0;0;0
WmfSetWindowOrg;9.0;1.0;11.0;141;0;0;3
HWPFDocFixture;4.0;1.0;19.0;141;0;0;2
XSSFColor;50.0;2.0;42.0;141;0;0;2
ConcatEval;5.0;2.0;10.0;34;1;1;2
BoolErrRecord;29.0;5.0;12.0;167;1;1;2
RichTextStringFormulaValue;4.0;2.0;4.0;141;0;0;3
HSSFPolygon;24.0;3.0;32.0;181;1;1;2
EmptyCellCommentsCheckType;0.0;0;1.0;141;0;0;3
EscherSimpleProperty;14.0;2.0;32.0;118;1;1;2
EmfArcTo;4.0;2.0;6.0;141;0;0;3
TestTextBytesAtom;5.0;1.0;3.0;141;0;0;3
XDDFNoFillProperties;3.0;1.0;4.0;141;0;0;3
TestBugs;100.0;1.0;77.0;141;0;0;2
DocumentFactoryHelper;9.0;1.0;9.0;79;1;1;2
TestShapeGroup;7.0;1.0;19.0;141;0;0;2
TestDocumentAtom;6.0;1.0;3.0;141;0;0;3
Mdeterm;5.0;3.0;10.0;23;0;0;0
EvaluationListener;9.0;1.0;8.0;141;0;0;3
Hyperlinks;1.0;1.0;12.0;141;0;0;3
POIXMLRelation;13.0;1.0;72.0;141;0;0;2
ConvertAnchor;2.0;1.0;8.0;35;0;0;0
HyperlinkProperty;2.0;2.0;2.0;141;0;0;3
CHPX;8.0;3.0;13.0;141;0;0;3
PanoseFamily;0.0;0;1.0;3;0;1;1
VBAMacroReader;105.0;1.0;27.0;717;1;1;2
FieldIterator;34.0;1.0;1.0;141;0;0;1
TestFormulaEvaluatorDocs;9.0;1.0;12.0;141;0;0;3
TestXSSFFormulaParser;27.0;1.0;40.0;141;0;0;2
TestNonStandardWorkbookStreamNames;5.0;1.0;6.0;141;0;0;3
TestXSSFBSheetHyperlinkManager;1.0;1.0;7.0;141;0;0;3
TestHSSFBorderStyle;1.0;2.0;2.0;141;0;0;3
XDDFBarChartData;34.0;2.0;19.0;141;0;0;2
TestXWPFEndnote;5.0;1.0;9.0;141;0;0;3
TestPackageCoreProperties;13.0;1.0;18.0;141;0;0;2
Line;0;0;0;10;0;1;1
OfficeDrawings;0;0;0;141;0;0;3
BoolPtg;12.0;3.0;9.0;40;1;1;2
TestRVA;13.0;1.0;13.0;141;0;0;3
EscherDelayStm;1.0;3.0;4.0;141;0;0;3
XDDFPositiveSize2D;7.0;1.0;1.0;141;0;0;3
OfficeDrawingsImpl;57.0;1.0;23.0;141;0;0;2
PivotTableReferenceConfigurator;0;0;0;141;0;0;3
OperationEvaluatorFactory;16.0;1.0;43.0;90;0;1;2
RecipientChunksSorter;1.0;1.0;4.0;141;0;0;3
BorderStyle;4.0;0;44.0;79;0;1;2
GenericPropertyNode;6.0;2.0;21.0;141;0;0;2
TestSlideOrdering;8.0;1.0;6.0;141;0;0;3
ImReal;8.0;2.0;11.0;61;1;1;2
WorkingWithBorders;1.0;1.0;8.0;141;0;0;3
Threshold;23.0;1.0;20.0;97;1;1;2
HemfModifyWorldTransformMode;4.0;0;1.0;141;0;0;3
TestBugs;9.0;1.0;7.0;141;0;0;3
BlockStore;0.0;1.0;7.0;79;1;0;1
FFData;16.0;1.0;7.0;141;0;0;3
SlideSize;0.0;0;1.0;141;0;0;3
XSSFLineBreak;3.0;2.0;2.0;141;0;0;3
XDDFTextBody;116.0;1.0;24.0;141;0;0;2
HSSFExtendedColor;20.0;2.0;9.0;89;1;1;2
AligningCells;3.0;1.0;9.0;141;0;0;3
TestExtSSTRecord;2.0;1.0;7.0;141;0;0;3
XSLFFontInfo;34.0;1.0;8.0;141;0;0;1
NoPropertySetStreamException;4.0;4.0;14.0;46;0;0;0
AbortableCountingListener;3.0;2.0;3.0;141;0;0;3
Ref2DPtgBase;7.0;4.0;11.0;32;1;0;1
WmfSetBkMode;6.0;1.0;11.0;141;0;0;3
AppendableWriter;15.0;2.0;2.0;49;0;0;0
XDDFRelativeRectangle;23.0;1.0;4.0;141;0;0;1
AllRecordTests;0.0;1.0;58.0;141;0;0;2
XSSFSheetXMLHandler;73.0;2.0;19.0;141;0;0;2
Field;0;0;0;141;1;1;2
UnsupportedBOFType;2.0;5.0;3.0;10;0;0;0
SysIndexProcedure;1.0;0;3.0;58;0;1;1
TestSCLRecord;2.0;1.0;5.0;141;0;0;3
PageBreakRecord;19.0;4.0;8.0;150;1;1;2
XSSFGraphicFrame;20.0;2.0;5.0;141;0;0;3
WorkbookUtil;16.0;1.0;4.0;136;0;1;1
RowColKey;8.0;1.0;1.0;35;0;0;0
NoteType;3.0;0;4.0;141;0;0;3
SprmUncompressor;3.0;1.0;4.0;141;0;0;3
EntryUtils;11.0;1.0;19.0;203;0;1;2
TestHeadersFootersContainer;6.0;1.0;7.0;141;0;0;3
BorderFormatting;0;0;0;419;1;1;2
TestXSLFSlide;7.0;1.0;27.0;141;0;0;2
TestAreaPtg;16.0;1.0;9.0;141;0;0;3
DeadFieldBoundaries;1.0;1.0;2.0;141;0;0;3
CharacterSprmCompressor;58.0;1.0;9.0;141;0;0;2
TopMarginRecord;12.0;4.0;8.0;56;1;1;2
TestFrameRecord;2.0;1.0;5.0;141;0;0;3
Sumx2my2;2.0;3.0;5.0;21;1;0;1
WmfFontQuality;4.0;0;2.0;141;0;0;3
StandardEncryptionVerifier;11.0;2.0;16.0;88;1;0;2
SharedFormulaGroup;10.0;1.0;6.0;47;0;0;0
XSSFShape;16.0;1.0;23.0;141;0;0;2
CalculationChain;11.0;2.0;10.0;141;0;0;3
Segment;2.0;1.0;1.0;141;0;0;3
TestClassID;6.0;1.0;3.0;141;0;0;3
TestHSSFDateUtil;3.0;1.0;10.0;141;0;0;3
Area3DPxg;17.0;4.0;17.0;81;1;1;2
LineRect;5.0;1.0;3.0;141;0;0;3
DataBarFormatting;30.0;1.0;16.0;130;1;1;2
TestTable;7.0;1.0;16.0;141;0;0;2
TextBodyPropertyFetcher;3.0;2.0;3.0;141;0;0;3
XSLFCellTextRun;11.0;2.0;11.0;141;0;0;3
ConditionalFormattingEvalTest;11.0;1.0;15.0;141;0;0;2
TestReadWriteChart;1.0;1.0;13.0;141;0;0;3
FlipMode;0.0;0;3.0;10;0;0;0
AllChartRecordTests;0.0;1.0;37.0;141;0;0;2
TestDateParser;5.0;1.0;4.0;141;0;0;3
AllHSLFUserModelTests;0.0;1.0;18.0;141;0;0;2
