Class;WMC;DIT;CBO;LOC;CIC;CCC;Bug
XDDFRelativeRectangle;23.0;1.0;4.0;1124;0;0;3
AllRecordTests;0.0;1.0;58.0;66;0;0;2
XSSFSheetXMLHandler;73.0;2.0;19.0;1124;0;0;2
Field;0;0;0;1124;0;1;1
UnsupportedBOFType;2.0;5.0;3.0;1124;0;0;3
SysIndexProcedure;1.0;0;3.0;1124;0;0;3
TestSCLRecord;2.0;1.0;5.0;26;0;1;1
PageBreakRecord;19.0;4.0;8.0;1124;0;0;3
XSSFGraphicFrame;20.0;2.0;5.0;1124;0;0;3
WorkbookUtil;16.0;1.0;4.0;1124;0;1;1
RowColKey;8.0;1.0;1.0;1124;0;0;3
NoteType;3.0;0;4.0;1124;0;0;3
SprmUncompressor;3.0;1.0;4.0;1124;0;0;3
EntryUtils;11.0;1.0;19.0;1124;0;1;2
TestHeadersFootersContainer;6.0;1.0;7.0;1124;0;0;3
BorderFormatting;0;0;0;1124;0;0;3
TestXSLFSlide;7.0;1.0;27.0;1124;0;0;2
TestAreaPtg;16.0;1.0;9.0;101;0;1;1
DeadFieldBoundaries;1.0;1.0;2.0;1124;0;0;3
CharacterSprmCompressor;58.0;1.0;9.0;1124;0;0;2
TopMarginRecord;12.0;4.0;8.0;1124;0;0;3
TestFrameRecord;2.0;1.0;5.0;31;0;1;1
Sumx2my2;2.0;3.0;5.0;1124;0;0;3
WmfFontQuality;4.0;0;2.0;1124;0;0;3
StandardEncryptionVerifier;11.0;2.0;16.0;1124;0;0;2
SharedFormulaGroup;10.0;1.0;6.0;1124;0;0;3
XSSFShape;16.0;1.0;23.0;1124;0;0;2
CalculationChain;11.0;2.0;10.0;1124;0;0;3
Segment;2.0;1.0;1.0;1124;0;0;3
TestClassID;6.0;1.0;3.0;50;0;1;1
TestHSSFDateUtil;3.0;1.0;10.0;71;0;1;1
Area3DPxg;17.0;4.0;17.0;1124;0;0;2
LineRect;5.0;1.0;3.0;1124;0;0;3
DataBarFormatting;30.0;1.0;16.0;1124;0;0;2
TestTable;7.0;1.0;16.0;1124;0;0;2
TextBodyPropertyFetcher;3.0;2.0;3.0;1124;0;0;3
XSLFCellTextRun;11.0;2.0;11.0;1124;0;0;3
ConditionalFormattingEvalTest;11.0;1.0;15.0;1124;0;0;2
TestReadWriteChart;1.0;1.0;13.0;27;0;1;1
FlipMode;0.0;0;3.0;1124;0;0;3
AllChartRecordTests;0.0;1.0;37.0;44;0;0;2
TestDateParser;5.0;1.0;4.0;45;0;1;1
AllHSLFUserModelTests;0.0;1.0;18.0;1124;0;0;2
XSSFBorderFormatting;99.0;1.0;7.0;1124;0;0;2
TestXDDFTextBodyProperties;1.0;1.0;6.0;1124;0;0;3
TestCellFormatPart;26.0;1.0;17.0;1124;0;0;2
HemfCommentRecordType;4.0;0;10.0;1124;0;0;3
RefEvalImplementation;8.0;1.0;5.0;35;1;0;1
EmfPlusObjectClamp;4.0;0;1.0;1124;0;0;3
PanoseProportion;0.0;0;1.0;1124;0;0;3
TestBarRecord;2.0;1.0;5.0;37;0;1;1
MAPIMessage;103.0;3.0;48.0;1124;0;0;2
TestXSSFHeaderFooterProperties;10.0;1.0;3.0;1124;0;0;3
TabStop;0;0;0;1124;0;0;3
WordToFoUtils;58.0;2.0;8.0;1124;0;0;2
InterfaceEndRecord;10.0;4.0;11.0;1124;0;1;1
FibRgLw95AbstractType;53.0;1.0;2.0;1124;0;0;2
Dimension2dDouble;2.0;3.0;3.0;1124;0;0;3
BaseTestConditionalFormatting;45.0;1.0;32.0;1124;1;1;2
XDDFChart;157.0;2.0;85.0;1124;0;0;2
PartAlreadyExistsException;1.0;6.0;5.0;1124;0;0;3
TestPackageThumbnail;2.0;1.0;6.0;1124;0;0;3
XDDFScene3D;2.0;1.0;1.0;1124;0;0;3
Fixed3ArgFunction;2.0;1.0;6.0;1124;0;0;3
AgileCipherInputStream;2.0;5.0;4.0;1124;0;0;3
Series;21.0;2.0;6.0;1124;0;0;3
Themes;0;0;0;1124;0;0;3
RefPtgBase;16.0;3.0;21.0;1124;0;0;2
ChunkHeaderV6;11.0;2.0;3.0;1124;0;0;3
LineSpacingDescriptor;15.0;1.0;8.0;1124;0;0;3
TestXSLFSheet;1.0;1.0;11.0;1124;0;0;3
WordToHtmlUtils;43.0;2.0;7.0;1124;0;0;3
RefValueArray;2.0;2.0;4.0;1124;0;0;3
EmbeddedExtractor;37.0;1.0;22.0;1124;0;0;2
IAdjustableShape;0;0;0;1124;0;0;3
ColorGradientThreshold;10.0;2.0;9.0;1124;0;0;3
EmptyFileException;1.0;5.0;16.0;1124;0;0;2
TestDocumentProtection;10.0;1.0;8.0;1124;0;0;3
TestIrr;7.0;1.0;11.0;88;0;1;1
Frequency;6.0;2.0;10.0;1124;0;1;1
TestXSSFCircularReferences;1.0;2.0;2.0;1124;0;0;3
TestXSSFSheetShiftRowsAndColumns;19.0;1.0;9.0;1124;0;0;3
XDDFNumericalDataSource;0;0;0;1124;0;0;3
TestExControl;3.0;1.0;7.0;1124;0;0;3
ThemeElement;3.0;0;3.0;1124;0;0;3
EqualPtg;5.0;4.0;5.0;1124;0;0;3
TableStyleInfo;0;0;0;1124;0;0;3
TestSlideChangeNotes;3.0;1.0;9.0;1124;0;0;3
TestEscherDgRecord;4.0;1.0;7.0;53;0;1;1
TestHxxFEncryption;7.0;1.0;10.0;1124;0;0;3
ExcelAntSetStringCell;4.0;2.0;3.0;1124;0;0;3
TestXSSFTable;36.0;1.0;18.0;1124;0;0;2
BlankValue;1.0;1.0;3.0;1124;0;0;3
UserEditAndPersistListing;10.0;1.0;9.0;1124;0;0;3
Api;0.0;0;1.0;1124;0;0;3
Name;7.0;1.0;8.0;1124;0;1;1
SheetRange;0;0;0;1124;0;0;3
EscherProperty;18.0;1.0;23.0;1124;0;0;2
PropertyValue;11.0;1.0;22.0;1124;0;0;2
SharedFormulaRecord;15.0;5.0;24.0;1124;0;1;2
ConditionalFormats;41.0;1.0;28.0;1124;0;0;2
WriteAccessRecord;20.0;4.0;14.0;1124;0;1;1
Record;16.0;1.0;92.0;1124;1;1;2
ICell;0;0;0;1124;0;0;3
TestIndexFunctionFromSpreadsheet;1.0;2.0;3.0;9;0;0;0
DateValue;9.0;2.0;13.0;1124;0;1;1
XDDFBulletStyleCharacter;4.0;1.0;2.0;1124;0;0;3
XSSFRangeCopier;4.0;2.0;10.0;1124;0;0;3
XSSFTableStyleInfo;12.0;1.0;5.0;1124;0;0;3
BarRecord;24.0;4.0;9.0;1124;0;1;1
EscherBoolProperty;3.0;3.0;14.0;1124;0;0;3
CellPosition;0.0;0;1.0;1124;0;0;3
TestXSSFReader;26.0;1.0;16.0;1124;0;0;2
FrameRecord;18.0;4.0;10.0;1124;0;1;1
POIXMLDocumentPart;75.0;1.0;132.0;1124;0;0;2
LabelRecord;22.0;3.0;14.0;1124;0;1;1
ChainLoopDetector;5.0;1.0;7.0;1124;0;0;3
TestNameRecord;7.0;1.0;15.0;104;0;1;2
WmfStretchDib;14.0;1.0;19.0;1124;0;0;2
MAPIRtfAttribute;6.0;2.0;13.0;1124;0;0;3
FSPADocumentPart;2.0;0;4.0;1124;0;0;3
TestFreeform;4.0;1.0;2.0;1124;0;0;3
CellFormatResult;3.0;1.0;9.0;1124;0;0;3
UnknownStream;1.0;2.0;4.0;1124;0;0;3
ChartEndObjectRecord;10.0;4.0;7.0;1124;0;0;3
ExcelAntSetDoubleCell;4.0;2.0;5.0;1124;0;0;3
TestAreaRecord;2.0;1.0;5.0;29;0;1;1
TestSimpleFileRead;11.0;1.0;5.0;1124;0;0;3
TestChangeTracking;3.0;1.0;5.0;1124;0;0;3
WmfResizePalette;8.0;1.0;10.0;1124;0;0;3
PictureType;15.0;0;7.0;1124;0;0;3
TestFontDetails;4.0;1.0;2.0;29;0;1;1
AxisRecord;20.0;4.0;8.0;1124;0;1;1
CryptoAPIDocumentInputStream;8.0;3.0;2.0;1124;0;0;3
SerifType;0.0;0;2.0;1124;0;0;3
StyleSheet;53.0;1.0;26.0;1124;0;0;2
Parent;0;0;0;1124;0;0;3
RefValueArray;2.0;2.0;4.0;1124;0;0;3
XSSFCellBorder;41.0;1.0;11.0;1124;0;0;3
RKUtil;4.0;1.0;3.0;1124;0;1;1
ReparseFactory;0;0;0;1124;0;0;3
HSLFMetroShape;8.0;1.0;9.0;1124;0;0;3
Dec2Hex;13.0;2.0;11.0;1124;1;1;2
OneArg;4.0;2.0;9.0;1124;0;0;3
TestTNEFAttributes;8.0;1.0;13.0;1124;0;0;3
GutsRecord;18.0;4.0;10.0;1124;0;0;3
EmfCreateBrushIndirect;7.0;2.0;11.0;1124;0;0;3
HSSFTestHelper;11.0;1.0;25.0;62;1;1;2
EscherPropertyTypesHolder;0.0;0;2.0;1124;0;0;3
HemfMisc;0.0;1.0;1.0;1124;0;0;3
PlainValueCellCacheEntry;1.0;2.0;7.0;1124;0;0;3
DocumentSummaryInformation;92.0;2.0;36.0;1124;0;0;2
UnsupportedFileFormatException;2.0;5.0;6.0;1124;0;0;3
TestFixedFunctionsFromSpreadsheet;1.0;2.0;2.0;9;0;0;0
MergedCells;1.0;1.0;6.0;1124;0;0;3
TestMissingRecordAwareHSSFListener;27.0;1.0;20.0;162;0;1;2
XORCipherInputStream;6.0;5.0;5.0;1124;0;0;3
XSLFCellTextParagraph;2.0;2.0;4.0;1124;0;0;3
BaseTestHyperlink;3.0;1.0;12.0;95;1;0;1
StringCodepointsIterable;2.0;1.0;4.0;1124;0;0;3
ParagraphAlignment;5.0;0;4.0;1124;0;0;3
SprmUtils;17.0;1.0;8.0;1124;0;0;3
ParagraphHeight;9.0;1.0;7.0;1124;0;0;3
TestDrawingGroupRecord;3.0;1.0;9.0;89;0;1;1
TestEDate;10.0;1.0;9.0;83;0;1;1
ForkedEvaluator;16.0;1.0;19.0;1124;0;1;2
OldExcelExtractor;40.0;1.0;20.0;1124;1;1;2
SysIndexSource;1.0;0;2.0;1124;0;0;3
TestRecordFactory;8.0;1.0;21.0;191;0;1;2
TestAreaReference;3.0;1.0;7.0;53;0;1;1
HemfPlusRecordIterator;10.0;1.0;5.0;1124;0;0;3
AbstractEscherHolderRecord;37.0;3.0;28.0;1124;0;0;2
EmfPolygon16;2.0;3.0;4.0;1124;0;0;3
TestOperandResolver;10.0;1.0;3.0;63;0;1;1
LittleEndianCP950Reader;182.0;2.0;6.0;1124;0;0;2
BufferedImageRenderer;1.0;2.0;3.0;1124;0;0;3
TestNameCommentRecord;1.0;1.0;5.0;18;0;1;1
WordToTextConverter;45.0;2.0;27.0;1124;0;0;2
HwmfGraphics;116.0;1.0;112.0;1124;0;0;2
HemfPlusPath;0.0;1.0;0.0;1124;0;0;3
OperatorEnum;47.0;0;1.0;1124;0;0;3
XSSFCellAlignment;20.0;1.0;5.0;1124;0;0;3
TestEvilUnclosedBRFixingInputStream;7.0;1.0;4.0;1124;0;0;3
DefaultIndexedColorMap;3.0;1.0;5.0;1124;0;0;3
Var3or4ArgFunction;3.0;1.0;8.0;1124;0;0;3
EmfCommentData;0;0;0;1124;0;0;3
WmfSaveDc;5.0;1.0;5.0;1124;0;0;3
Word2Forrest;26.0;1.0;7.0;1124;0;0;3
TestXWPFFootnotes;7.0;1.0;7.0;1124;0;0;3
TestBOFRecord;2.0;1.0;6.0;13;0;1;1
CatLabRecord;11.0;4.0;6.0;1124;0;0;3
SectionSprmUncompressor;62.0;2.0;10.0;1124;0;0;2
TestXSSFDataValidationConstraint;4.0;1.0;4.0;1124;0;0;3
ComparisonExample;6.0;1.0;3.0;28;0;0;0
EmfExtTextOutA;23.0;2.0;18.0;1124;0;0;2
RecordFormatException;5.0;4.0;69.0;1124;0;0;2
WordToHtmlConverter;67.0;2.0;26.0;1124;0;0;2
TestXWPFPictureData;12.0;1.0;20.0;1124;0;0;2
TextFunction;25.0;1.0;21.0;1124;0;1;2
EventExample;11.0;1.0;12.0;1124;0;0;3
ExtSSTRecord;21.0;4.0;14.0;1124;0;1;1
EmfExtTextOutW;3.0;3.0;3.0;1124;0;0;3
TestXSSFImportFromXML;6.0;1.0;11.0;1124;0;0;3
TestLittleEndianCP950Reader;2.0;1.0;1.0;34;0;0;0
EmfFormatSignature;4.0;0;2.0;1124;0;0;3
XSSFEvaluationCell;17.0;1.0;10.0;1124;0;0;3
HSSFTests;0.0;1.0;10.0;17;0;0;0
FileHelper;9.0;1.0;4.0;1124;0;0;3
StdfPost2000AbstractType;23.0;1.0;3.0;1124;0;0;3
HyperlinkSheetScraper;4.0;2.0;8.0;1124;0;0;3
LoadEmbedded;20.0;1.0;18.0;1124;0;0;2
TestXSSFCellUtil;1.0;2.0;2.0;1124;0;0;3
EmfPlusHatchBrushData;6.0;1.0;13.0;1124;0;0;3
IEEEDouble;1.0;1.0;2.0;1124;0;0;3
BufAccessBAOS;1.0;3.0;1.0;1124;0;0;3
TestDrawingAggregate;32.0;1.0;29.0;790;0;1;2
TestPOITestCase;8.0;1.0;3.0;49;0;1;1
Comment2000Atom;13.0;3.0;11.0;1124;0;0;3
Counta;14.0;1.0;12.0;1124;0;0;3
TestOutlookTextExtractor;13.0;1.0;9.0;1124;0;0;3
Chunk;35.0;1.0;16.0;1124;0;0;2
RelationalOperationEval;28.0;2.0;15.0;1124;0;0;2
XSSFConditionalFormattingRule;61.0;1.0;21.0;1124;0;0;2
FontFamily;4.0;0;3.0;1124;0;0;3
XDDFColorSystemDefined;11.0;2.0;5.0;1124;0;0;3
CryptoAPIEncryptionInfoBuilder;6.0;1.0;12.0;1124;0;0;3
MockStream;2.0;2.0;2.0;16;0;0;0
Outline;3.0;1.0;2.0;1124;0;0;3
AxisParentRecord;20.0;4.0;8.0;1124;0;1;1
TestWrite;23.0;1.0;34.0;551;0;1;2
TestEscherParts;2.0;1.0;7.0;1124;0;0;3
TestDVALRecord;1.0;1.0;4.0;22;0;1;1
TestPropertyFactory;8.0;1.0;8.0;122;0;1;1
OpcOutputStream;15.0;4.0;4.0;1124;0;0;3
IconMultiStateFormatting;23.0;1.0;18.0;1124;0;0;2
TestXSSFWorkbook;53.0;3.0;66.0;1124;0;0;2
UnaryMinusEval;5.0;2.0;12.0;1124;0;0;3
HSSFCreationHelper;9.0;1.0;21.0;1124;0;0;2
ASCIIUnicodeStringPair;5.0;1.0;1.0;1124;0;0;3
AllPivotRecordTests;0.0;1.0;4.0;11;0;0;0
Thumbnail;10.0;1.0;6.0;1124;0;0;3
HemfPicture;23.0;1.0;20.0;1124;0;0;2
HSSFShapeGroup;46.0;2.0;39.0;1124;0;0;2
Bitmap;4.0;2.0;7.0;1124;0;0;3
HPSFFileHandler;8.0;3.0;14.0;1124;0;0;3
HorizontalPositioning;0.0;0;2.0;1124;0;0;3
RecordCounter;4.0;1.0;4.0;15;0;0;0
Ole10Native;46.0;1.0;24.0;1124;0;1;2
RecordFactory;17.0;1.0;28.0;1124;0;1;2
Area3DPtg;14.0;4.0;29.0;1124;0;1;2
Even;5.0;3.0;2.0;1124;0;0;3
BlankCellRectangleGroup;11.0;1.0;2.0;1124;0;0;3
TestRegionUtil;15.0;1.0;10.0;122;0;1;1
HemfText;0.0;1.0;2.0;1124;0;0;3
TestDocumentProperties;3.0;1.0;6.0;1124;0;0;3
CalcModeRecord;12.0;4.0;9.0;1124;0;0;3
DummyRecordBase;4.0;3.0;5.0;1124;0;0;3
SXSSFEvaluationCell;17.0;1.0;9.0;1124;0;0;3
FunctionMetadataReader;31.0;1.0;5.0;1124;0;0;3
FunctionData;12.0;1.0;2.0;61;0;0;0
SeriesListRecord;15.0;4.0;8.0;1124;0;1;1
ExcelToHtmlUtils;8.0;2.0;9.0;1124;0;0;3
SeriesLabelsRecord;24.0;4.0;8.0;1124;0;1;1
Name;7.0;1.0;5.0;1124;0;1;1
PColor;7.0;1.0;5.0;1124;0;0;3
SEPAbstractType;128.0;1.0;7.0;1124;0;0;2
DeletedArea3DPtg;10.0;3.0;13.0;1124;0;0;3
Shape;3.0;0;1.0;1124;0;0;3
TestSheet;9.0;1.0;13.0;627;1;1;2
DrawAutoShape;1.0;4.0;4.0;1124;0;0;3
TestXSSFSheetRowGrouping;22.0;1.0;9.0;1124;0;0;3
HSSFEvaluationCell;17.0;1.0;10.0;1124;0;0;3
TestWeekdayFunc;5.0;1.0;9.0;61;0;1;1
TestDocumentEncryptionAtom;2.0;1.0;3.0;1124;0;0;3
DeferredSXSSFWorkbook;18.0;2.0;15.0;1124;0;0;2
HeaderFooter;42.0;1.0;7.0;1124;0;1;1
Context;11.0;1.0;17.0;1124;0;0;2
EvilUnclosedBRFixingInputStream;1.0;4.0;2.0;1124;0;0;3
BooleanValue;5.0;1.0;3.0;1124;0;0;3
TestCruddyExtractor;4.0;1.0;5.0;1124;0;0;3
CellRangeAddressBase;42.0;1.0;67.0;1124;0;0;2
TestIntersectionPtg;1.0;2.0;6.0;16;0;0;0
ShapeTextVisitor;3.0;2.0;6.0;1124;0;0;3
ClientAnchorDetail;4.0;1.0;1.0;1124;0;0;3
TestTrim;6.0;1.0;9.0;45;0;1;1
HwmfEmbeddedType;1.0;0;5.0;1124;0;0;3
OldLabelRecord;10.0;2.0;12.0;1124;0;0;3
XDGFVisioExtractor;6.0;3.0;11.0;1124;0;0;3
TestExternalNameReference;3.0;1.0;10.0;96;0;1;1
DrawingSelectionRecord;10.0;4.0;9.0;1124;0;0;3
CompressedStreamStore;7.0;2.0;7.0;1124;0;0;3
OldSheetRecord;10.0;1.0;10.0;1124;0;0;3
TestXSLFHyperlink;3.0;1.0;24.0;1124;0;0;2
UnderlineType;3.0;0;4.0;1124;0;0;3
TestPaletteRecord;3.0;1.0;2.0;25;0;1;1
CreateTable;4.0;1.0;11.0;1124;0;0;3
OfficeArtRecordHeader;3.0;1.0;5.0;1124;0;0;3
XWPFWordExtractor;39.0;3.0;29.0;1124;0;0;2
TestPropertyTable;6.0;1.0;14.0;137;1;1;2
EmfPlusPath;25.0;1.0;19.0;1124;0;0;2
HSLFSimpleShape;112.0;2.0;56.0;1124;0;0;2
BloombergAddIn;3.0;1.0;6.0;1124;0;0;3
TestSlideAtom;5.0;1.0;8.0;1124;0;0;3
Rate;14.0;1.0;10.0;1124;0;0;3
XDDFBodyProperties;58.0;1.0;14.0;1124;0;0;2
TestXWPFTableRow;6.0;1.0;5.0;1124;0;0;3
TestHex2Dec;9.0;1.0;11.0;64;0;1;1
operator;0.0;0;1.0;1124;0;0;3
TestXWPFBugs;5.0;1.0;12.0;1124;0;0;3
PanoseContrast;0.0;0;1.0;1124;0;0;3
ReadCustomPropertySets;6.0;1.0;9.0;1124;0;0;3
BaseTestRow;19.0;1.0;11.0;455;1;0;1
Option;1.0;1.0;1.0;1124;0;0;3
BaseTestFunctionsFromSpreadsheet;34.0;1.0;37.0;177;0;1;2
ExcelNumberFormat;11.0;1.0;11.0;1124;0;0;3
CellFormat;55.0;1.0;15.0;1124;0;1;2
SignatureConfig;124.0;1.0;27.0;1124;0;0;2
TestPublisherTextExtractor;4.0;1.0;7.0;1124;0;0;3
AllDataFilesTester;3.0;1.0;2.0;45;1;1;2
IntersectionEval;12.0;2.0;8.0;1124;0;0;3
FnGroupCountRecord;11.0;4.0;8.0;1124;0;0;3
EmfLineTo;4.0;2.0;7.0;1124;0;0;3
ICMMode;4.0;0;1.0;1124;0;0;3
LongLongPropertyValue;4.0;2.0;6.0;1124;0;0;3
POIFSMiniStore;26.0;2.0;15.0;1124;0;1;2
BinaryRC4Decryptor;16.0;2.0;19.0;1124;0;1;2
WorkingWithFonts;1.0;1.0;7.0;1124;0;0;3
EscherPropertyMetaData;4.0;1.0;0.0;1124;0;0;3
HeaderRecord;7.0;5.0;9.0;1124;0;1;1
Bookmarks;0;0;0;1124;0;0;3
HMEFContentsExtractor;19.0;1.0;10.0;1124;0;0;3
PlexOfCps;21.0;1.0;22.0;1124;0;0;2
UnicodeMapping;1.0;1.0;1.0;1124;0;0;3
ExtendedPivotTableViewFieldsRecord;15.0;4.0;9.0;1124;0;1;1
CountifsTests;5.0;1.0;12.0;1124;0;0;3
TestEntryUtils;3.0;1.0;7.0;136;0;1;1
TestEventWorkbookBuilder;8.0;1.0;20.0;96;0;1;2
ChartTitleFormatRecord;15.0;4.0;10.0;1124;1;1;2
XSSFRichTextString;118.0;1.0;42.0;1124;0;0;2
TestXSSFTableColumn;3.0;1.0;4.0;1124;0;0;3
HSSFShape;59.0;1.0;53.0;1124;0;0;2
TestContentTypeManager;12.0;1.0;23.0;1124;0;0;2
MESSAGE_CLASS;0.0;0;3.0;1124;0;0;3
TestSXSSFCell;16.0;3.0;18.0;1124;0;0;2
HemfPlusMisc;1.0;1.0;1.0;1124;0;0;3
IterateCells;5.0;1.0;5.0;1124;0;0;3
Action;0.0;0;1.0;1124;0;0;3
TestUnionPtg;1.0;2.0;6.0;16;0;0;0
PasswordRecord;12.0;4.0;9.0;1124;0;0;3
ExcelExtractor;46.0;3.0;31.0;1124;1;1;2
TestEncryptedFile;4.0;1.0;4.0;1124;0;0;3
LittleEndianByteArrayOutputStream;16.0;2.0;36.0;1124;0;0;2
DeferredSXSSFSheet;5.0;2.0;9.0;1124;0;0;3
BookmarksImpl;22.0;1.0;8.0;1124;0;0;3
WSBoolRecord;30.0;4.0;12.0;1124;0;0;3
TenPower;4.0;1.0;1.0;1124;0;0;3
Sumifs;1.0;2.0;4.0;1124;0;1;1
TestLoadSaveXSSF;3.0;1.0;9.0;1124;0;0;3
CFHeader12Record;15.0;5.0;12.0;1124;0;0;3
HSSFPrintSetup;39.0;1.0;5.0;1124;0;0;3
PathShadeType;3.0;0;1.0;1124;0;0;3
Msg2txt;11.0;1.0;6.0;1124;0;0;3
TestAddingSlides;12.0;1.0;14.0;1124;0;0;3
BytePropertyNode;5.0;2.0;3.0;1124;0;0;3
TestFormulaBugs;9.0;1.0;11.0;183;0;1;1
TestSXSSFFormulaEvaluation;9.0;2.0;13.0;1124;0;0;3
TestXSLFSlideShow;9.0;1.0;21.0;1124;0;0;2
TestZipSecureFile;2.0;1.0;4.0;1124;0;0;3
MemoryPackagePartOutputStream;7.0;2.0;2.0;1124;0;0;3
DGet;8.0;1.0;7.0;1124;0;0;3
Table;0;0;0;1124;1;1;2
XDDFBulletSizePercent;6.0;1.0;2.0;1124;0;0;3
TestTxInteractiveInfoAtom;4.0;1.0;3.0;1124;0;0;3
TestXSSFFirstFooter;3.0;1.0;3.0;1124;0;0;3
TestDataSource;9.0;1.0;7.0;208;0;1;1
Drawable;0;0;0;1124;0;0;3
TestNecessaryOOXMLClasses;1.0;1.0;0.0;1124;0;0;3
HSSFDataBarFormatting;14.0;1.0;9.0;1124;0;0;3
TestComment2000;13.0;1.0;8.0;1124;0;0;3
DirectoryEntry;0;0;0;1124;0;0;3
MemoryUsage;19.0;1.0;7.0;1124;0;0;3
TestNumberToTextConverter;5.0;1.0;4.0;62;0;1;1
RefListEval;4.0;1.0;5.0;1124;0;0;3
StaxHelper;4.0;1.0;1.0;1124;0;0;3
TestIdentifierManager;5.0;1.0;1.0;1124;0;0;3
FormatTrackingHSSFListener;19.0;1.0;17.0;1124;1;1;2
OLE2NotOfficeXmlFileException;1.0;7.0;4.0;1124;0;0;3
TestEscherRecordFactory;5.0;1.0;14.0;54;0;1;1
FeatFormulaErr2;25.0;1.0;9.0;1124;0;0;3
ColumnInfoRecord;33.0;4.0;15.0;1124;0;1;2
TestHeadersFooters;9.0;1.0;13.0;1124;0;0;3
EmfPlusPathPointType;0.0;0;1.0;1124;0;0;3
MessageSubmissionChunk;13.0;2.0;9.0;1124;0;0;3
AggregateFunction;22.0;2.0;20.0;1124;0;1;2
Kind;0.0;0;3.0;1124;0;0;3
EmfSetOffsetClipRgn;3.0;2.0;5.0;1124;0;0;3
EscherDggRecord;35.0;2.0;21.0;1124;0;1;2
RefEval;0;0;0;1124;1;0;1
WmfSetRop2;6.0;1.0;9.0;1124;0;0;3
BaseTestXEvaluationSheet;1.0;1.0;5.0;19;1;0;1
WmfDibCreatePatternBrush;17.0;1.0;16.0;1124;0;0;2
SprmBuffer;37.0;1.0;19.0;1124;0;0;2
Rank;23.0;2.0;10.0;1124;0;1;1
StretchBltMode;4.0;0;2.0;1124;0;0;3
TestDateUtil;44.0;1.0;8.0;617;0;1;1
StdfBase;13.0;2.0;2.0;1124;0;0;3
WmfEllipse;7.0;1.0;8.0;1124;0;0;3
TestOct2Dec;5.0;1.0;6.0;35;0;0;0
CellComments;3.0;1.0;15.0;1124;0;0;2
XWPFHeaderFooter;83.0;2.0;34.0;1124;0;0;2
HeaderFooterType;5.0;0;4.0;1124;0;0;3
TestOLE2Embeding;6.0;1.0;20.0;103;0;1;2
XSLFTextShape;147.0;3.0;51.0;1124;0;0;2
OfficeDrawing;0;0;0;1124;0;0;3
ElapsedPartHandler;11.0;1.0;4.0;1124;0;0;3
EmfPlusAdjustableArrowCap;2.0;2.0;5.0;1124;0;0;3
TestHeadersFooters;2.0;1.0;7.0;1124;0;0;3
LazyAreaEval;12.0;2.0;10.0;1124;0;0;3
TestPackage;82.0;1.0;54.0;1124;0;0;2
EscherPart;6.0;2.0;9.0;1124;0;0;3
XSSFBParser;10.0;1.0;16.0;1124;0;0;2
TestEscherDump;7.0;1.0;9.0;87;0;1;1
FutureRecord;0;0;0;1124;0;0;3
TestPictures;12.0;1.0;22.0;1124;0;0;2
XDDFValueAxis;42.0;2.0;35.0;1124;0;0;2
LineTo;15.0;1.0;5.0;1124;0;0;3
DigestOutputStream;8.0;2.0;9.0;1124;0;0;3
BulletsDemo;1.0;1.0;8.0;1124;0;0;3
XSSFBSheetHandler;55.0;2.0;20.0;1124;0;0;2
WindowProtectRecord;13.0;4.0;10.0;1124;0;0;3
LongPropertyValue;4.0;2.0;9.0;1124;0;0;3
XDGFSection;5.0;1.0;8.0;1124;0;0;3
TestExObjList;1.0;1.0;9.0;1124;0;0;3
ChunkSeparator;2.0;1.0;3.0;1124;0;0;3
StylesTable;111.0;2.0;54.0;1124;0;0;2
TestFontRendering;4.0;1.0;6.0;1124;0;0;3
CellRangeUtil;38.0;1.0;8.0;1124;0;1;1
PropertyTable;31.0;1.0;22.0;1124;1;1;2
FFDataBase;2.0;2.0;2.0;1124;0;0;3
TestSystemTimeUtils;7.0;1.0;4.0;1124;0;0;3
Currency;1.0;1.0;2.0;1124;0;0;3
TestXSSFSheet;83.0;3.0;62.0;1124;0;0;2
XWPFHyperlink;3.0;1.0;5.0;1124;0;0;3
WmfDibStretchBlt;15.0;1.0;14.0;1124;0;0;3
RelationshipTransformParameterSpec;2.0;1.0;2.0;1124;0;0;3
StringUtil;62.0;1.0;107.0;1124;0;1;2
XDDFRunProperties;74.0;1.0;32.0;1124;0;0;2
CurveToCommand;11.0;1.0;5.0;1124;0;0;3
IndentProp;7.0;1.0;5.0;1124;0;0;3
Function4Arg;0;0;0;1124;0;0;3
TestBATBlock;10.0;1.0;6.0;260;0;1;1
LFOAbstractType;35.0;1.0;10.0;1124;0;0;3
TextHorizontalOverflow;0.0;0;2.0;1124;0;0;3
XSSFConditionFilterData;7.0;1.0;2.0;1124;0;0;3
SheetIterator;7.0;2.0;17.0;1124;0;0;2
TestFileMagic;14.0;1.0;3.0;125;1;1;2
EmfPlusSetPixelOffsetMode;0.0;2.0;2.0;1124;0;0;3
XWPFStyle;18.0;1.0;2.0;1124;0;0;3
BaseTestSheetShiftColumns;19.0;1.0;22.0;305;1;1;2
ExampleConversion;11.0;1.0;3.0;51;0;0;0
TestRowCol;6.0;1.0;9.0;65;0;1;1
XSLFShapeContainer;0;0;0;1124;0;0;3
ODFNotOfficeXmlFileException;1.0;7.0;3.0;1124;0;0;3
FillDelegate;34.0;1.0;2.0;1124;0;0;3
